8.136237431282125621e-03,7.873778159305282187e-03,5.394996146190656622e-02,5.070046571362184507e-01,4.790923218624907340e-05,6.840605152158346289e-05,9.152746357668628129e-05,4.424313441895348983e-05,7.465508180674637726e-05,2.729576428559164444e-05,4.628448431210671187e-04,4.836749440716102389e-04,3.014948811581604805e-03,5.540806852844457758e-02,2.522941827129777116e-06,1.334376266891789545e-05,2.348802183183237201e-05,7.219712989458230522e-06,7.848782038164630584e-06,1.994273865004993757e-06,1.080249035295163806e-02,1.093163697884500483e-02,7.128060545275839710e-02,8.552839450292986090e-01,6.228200184212379542e-05,1.714733910248706077e-04,2.550020958365483282e-04,8.248719976415058621e-05,1.236474792424236899e-04,4.136441446758844307e-05
2.618350339463497087e-02,8.660880592374381459e-02,1.645703489918937112e-01,5.801155868477180233e-01,2.950963560326302524e-04,4.081916599943743334e-04,3.149782517321060723e-04,4.643648242137836504e-05,6.934832455450713100e-04,2.638776944634190977e-04,7.476137492474111291e-04,5.035158174576143987e-03,4.919407411942209284e-03,3.993401310870734605e-02,5.266659699844012445e-05,2.198243159786217684e-04,3.149782517321060723e-04,4.643648242137836504e-05,7.166333980718581585e-05,2.570688260731877111e-05,2.954367994521418447e-02,1.085674064822401835e-01,1.855076192918553579e-01,7.612314860278740491e-01,5.433476975404682172e-04,1.043118637383455257e-03,1.155124522402762319e-03,1.702217097557857961e-04,9.498371404372847734e-04,3.629126851993353243e-04
1.978124617770430846e-02,3.122542079563470421e-02,1.283754629991112894e-01,6.256663425182182880e-01,2.047600214101880328e-04,2.144094097895559803e-04,1.298035724792577419e-04,7.651964984838788731e-05,3.363776789047669396e-04,1.404757960268386964e-04,7.096160214187194901e-04,2.838850061210052619e-03,3.082014648370125058e-03,4.376962568881304777e-02,2.024441681991397037e-05,8.230928287600866936e-05,7.727230214197859290e-05,2.979731131548824991e-05,5.247337400700294346e-05,1.465935082593579990e-05,2.176902018385410906e-02,3.977477889975471192e-02,1.380441501552379935e-01,7.534242446610499577e-01,2.705688501574774591e-04,4.554511315061675011e-04,3.662907828808076175e-04,1.880472807371227277e-04,5.033120978678325532e-04,1.872367321132558098e-04
1.744935182254495412e-02,3.551266232032759818e-02,1.111426770252655072e-01,5.814834926790674041e-01,1.421960605464982674e-04,9.278854399710710610e-05,5.839070137655319866e-05,2.268415736930843969e-05,3.257212340208391187e-04,9.656923689199182516e-05,4.971449588701001105e-04,2.619018454106052541e-03,3.619124822453768323e-03,3.263675063105629659e-02,1.057139897915848401e-05,3.470482195817274092e-05,4.832501046410365953e-05,1.688386356903654918e-05,2.979315255627119867e-05,4.346181148393141667e-06,2.061608604219199864e-02,5.176641040688335915e-02,1.352163198174802794e-01,7.908757145496069230e-01,2.105231983775562475e-04,2.740194508429281690e-04,3.113416755744826672e-04,1.209337022145823829e-04,4.790493347578313188e-04,1.237934570966105609e-04
7.925414861191014751e-03,4.572863049425389056e-03,5.409899638433889740e-02,4.409861187355312295e-01,5.216059586242448082e-05,1.222954511098735980e-04,1.322077265060269042e-04,6.480425381218447053e-05,1.065679741479770310e-04,3.467534206361005820e-05,4.823974026127939301e-04,3.988259073838925283e-04,3.783845927891586573e-03,6.757969092310739390e-02,2.819051122665998476e-06,2.160435490788257127e-05,2.367051364601408060e-05,6.991458246086794032e-06,1.322958356206593878e-05,2.728298734594550272e-06,1.118104664686092251e-02,7.634654782903852258e-03,8.132471280577328876e-02,8.894615122148228359e-01,7.145649196693623910e-05,2.932271334968726984e-04,3.136243935342904188e-04,1.169207951172927112e-04,2.026950182120059287e-04,5.238086864900566103e-05
9.740111742192948674e-03,1.047842925034751620e-02,6.375087714642323211e-02,6.105317855893539480e-01,4.302119326362191667e-05,6.379820519181776206e-05,7.761799444701864090e-05,4.525034420170397922e-05,8.353400012133408510e-05,2.377761000620863785e-05,4.070685184382971341e-04,7.004550718389487450e-04,3.326688310781060996e-03,5.286542670568281782e-02,3.844930407851093729e-06,1.709015719196246036e-05,2.597836411705398344e-05,1.308620455158576590e-05,1.503138721730068091e-05,1.119308273580482125e-06,1.099903774968727550e-02,1.317612783783535940e-02,7.492029585953080550e-02,7.837524317333102175e-01,5.575243747474875958e-05,1.381978925520087884e-04,1.827335832682554716e-04,9.086984715748523483e-05,1.376772840526690306e-04,2.775789862388806874e-05
1.565276671718834195e-02,1.875960374741814790e-02,9.969152256924422584e-02,6.371387543291889832e-01,1.009247708560530191e-04,6.226718032723937936e-05,1.732476679834255174e-06,3.866944868541756244e-06,1.935251157761467818e-04,6.989197502356672589e-05,2.256607201727985708e-04,6.800652812354177545e-04,1.427722055113239468e-03,1.838014273609236970e-02,4.306882478547580092e-06,9.321696906349814064e-06,1.337600064923367484e-06,2.829356165697831995e-06,1.593736247568267511e-05,3.065333482116050096e-06,1.708760366626393967e-02,2.424993025503799707e-02,1.090950407561611657e-01,7.552459941043374592e-01,1.337600064923367179e-04,1.596107878889053478e-04,1.328113539640222869e-05,2.964539150982640469e-05,3.143597315701991712e-04,9.943064312395774986e-05
1.227131869347422924e-02,1.353740713010252381e-02,8.016936908342489621e-02,5.815890856973302547e-01,7.203718566354317570e-05,7.781574314353897437e-05,6.127543395220267535e-05,3.310496623722313989e-05,1.293682671785576920e-04,4.858208577985234091e-05,2.200234456217502654e-04,2.938786044250673636e-04,1.602088829425802339e-03,2.145857581054620711e-02,4.441048670019245508e-06,1.557451096083137859e-05,1.654842514285314404e-05,6.703775952916477889e-06,1.236059416015955969e-05,2.338205632003919230e-06,1.442204584543895982e-02,1.642668587010042217e-02,9.552474935330138028e-02,8.030734025921131281e-01,1.210088371162042269e-04,2.703423450262080921e-04,2.700177069655341285e-04,1.016117129909374086e-04,2.771597443003604604e-04,7.904936777409986531e-05
1.619316934526717627e-02,2.208849506002850960e-02,1.050658370409717907e-01,6.430459357968207890e-01,1.017639486041634083e-04,1.125298760360558912e-04,9.349025114181596264e-05,5.165368002869209091e-05,1.991253792925823428e-04,7.274275291819239477e-05,4.603667441205254278e-04,1.600340564200232549e-03,3.375263735404127226e-03,3.867384272537637696e-02,6.858060235991668370e-06,4.398722641679217286e-05,5.749840208924946665e-05,1.750886435457013561e-05,2.364455742680027429e-05,5.145126541187625965e-06,1.738235521906023387e-02,2.664282393838490054e-02,1.147690877345811100e-01,7.476689908635079096e-01,1.206138097951384760e-04,2.292345535439384773e-04,2.404938666043195442e-04,1.049519788190128946e-04,2.515001613936808508e-04,8.922689327513233255e-05
1.568089524922397851e-02,2.337637311806502194e-02,1.021070313146695274e-01,6.209537872188847230e-01,1.157221075441575267e-04,1.359091460352617397e-04,8.585833785534267805e-05,3.563839829369085495e-05,2.127431165938630561e-04,7.900851689516549077e-05,3.242490204076822497e-04,6.842572472388644368e-04,2.977920399794845886e-03,2.494687880558359855e-02,6.918681594168391285e-06,3.932304625286906418e-05,5.307101142514709068e-05,1.185248561557291491e-05,3.323431651048933388e-05,5.523347694873036564e-06,1.742053231847532843e-02,2.651738449310217863e-02,1.198537455836294757e-01,7.662859673792579152e-01,1.556008711941485475e-04,3.929888462690723822e-04,4.154591584135689593e-04,1.190926543658320187e-04,4.344260347936010694e-04,1.107327317830408169e-04
1.888459725328743219e-02,3.342674700982962294e-02,1.210835941534311733e-01,6.518720602672212205e-01,1.774007620763364728e-04,1.140986495365735385e-04,8.425694639033590148e-06,1.276309277822447442e-05,3.265251218482854035e-04,1.014584244588383606e-04,5.008962693920088324e-04,3.309012317287262934e-03,3.297230482993768197e-03,3.302279840548123097e-02,2.169540629187834341e-05,1.858163580002613642e-05,5.549243952236065900e-06,8.360052990826976637e-06,7.141474701042654298e-05,3.303962959732908003e-06,2.016376783372401602e-02,4.339081258375668965e-02,1.294486965018125102e-01,7.340082764847281060e-01,2.396761719133805855e-04,1.627407939768593334e-04,2.246964111687943158e-05,3.403266991635221154e-05,5.540828356312140846e-04,1.097730332316761398e-04
1.137143233126799123e-02,1.272533307217555733e-02,7.563169656104341831e-02,5.969168291193461817e-01,7.609855888549429623e-05,1.048439391481131036e-04,1.273867199573129811e-04,7.269713337878070216e-05,1.421262304864052311e-04,4.218434574502642119e-05,1.973493740071670713e-04,4.528564547173587803e-04,1.435935120775365783e-03,2.132893876562758778e-02,3.689546255517567380e-06,1.339227924996253784e-05,2.037520573139220919e-05,9.230535100571789407e-06,7.849956512552742384e-06,1.557986271310382957e-06,1.306547562284691814e-02,1.660029036511790831e-02,8.903731473456169554e-02,7.929990053887180368e-01,1.135809340771225278e-04,2.623766263413975668e-04,3.346735920135060472e-04,1.696044130112287710e-04,2.073535666739717630e-04,6.043199316927815989e-05
1.464570501893135146e-02,2.276659286013454561e-02,9.675801965557181972e-02,6.596088257669493471e-01,8.505350145675485030e-05,1.335077976365914819e-04,1.032928750135734115e-04,3.750264150152674561e-05,1.459551411756421072e-04,6.170469414076148952e-05,2.262605833630655552e-04,1.112230374295814905e-03,2.232491292810371945e-03,1.961460425427817567e-02,4.258196071988128296e-06,4.656711828843217350e-05,6.603114983860893298e-05,1.612131751912525737e-05,1.644253928787494905e-05,4.422822228472346213e-06,1.553910306326643752e-02,2.737411760563796675e-02,1.063043290956017933e-01,7.363005230559387382e-01,1.029917296053705624e-04,3.183106964703996699e-04,3.675981616129308420e-04,1.109218920213786278e-04,2.266621105740026783e-04,8.034559490851716026e-05
1.799649751412829915e-02,3.799432966560362113e-02,1.151620698684261840e-01,6.472533416288211994e-01,1.159532951901680239e-04,8.824489470720841731e-05,3.062507421800798619e-05,2.037017347935384066e-05,3.002001956020539553e-04,9.119259688624667707e-05,3.897172565128472410e-04,2.770840048295960655e-03,3.042338933207378894e-03,2.825139825278244129e-02,9.497806705301159187e-06,3.625673680217054496e-05,2.476069830392134679e-05,1.085685255205774479e-05,4.955242505183258048e-05,3.430194483080833409e-06,1.929969216170310600e-02,4.905596994799455574e-02,1.262702528168019311e-01,7.392526780588046798e-01,1.480832489416849997e-04,2.111485613511087495e-04,1.123074530213575358e-04,7.470097890562737465e-05,5.032813615157949016e-04,1.046434273558580793e-04
2.305795897653327778e-02,3.201941433189288422e-02,1.529816462523771181e-01,6.187434610988158390e-01,4.065246543769461432e-04,5.570432687576392034e-04,2.420737384998583911e-04,1.306650847483305559e-04,5.916252314004761745e-04,2.364013014620405405e-04,1.014072516059016243e-03,2.719286702778470847e-03,7.498563698238162357e-03,4.985773606924113338e-02,2.433923313200528989e-05,1.130009167796872495e-04,8.665393948561221562e-05,5.443549227519940090e-05,6.324269714970607551e-05,2.599866975666516119e-05,2.557572488981032025e-02,4.075198187695457802e-02,1.717902532725099907e-01,7.468708766460173676e-01,4.732006686811209548e-04,8.560901687338260627e-04,5.222125150166523518e-04,2.550108756036535067e-04,7.558273561794140189e-04,3.114864548836821325e-04
1.250234070252977635e-02,2.294698535997015745e-02,8.088398962951849624e-02,5.352765560149964630e-01,8.715812533842948987e-05,7.818326357033867052e-05,7.923048387900023489e-05,4.123659618931386264e-05,1.478050418102160816e-04,5.393184589607076843e-05,4.193474306175490871e-04,1.185012454538090588e-03,2.628155529018199547e-03,3.962902115408777071e-02,5.394103203912919854e-06,1.366898087095099880e-05,2.431572067567694165e-05,9.113572528273173795e-06,1.345769958060699618e-05,2.163336690261397760e-06,1.560725705628074160e-02,3.239952656709958051e-02,9.976151361460203204e-02,8.327238682471155284e-01,1.162047096892003517e-04,1.784867596253883601e-04,2.911088735217991566e-04,1.087639338118681517e-04,2.435246524791068309e-04,6.794990020324228079e-05
1.119630967094688116e-02,1.105392885432212105e-02,7.313196490271661743e-02,6.007176090504563470e-01,6.523630143534366944e-05,6.737201368471504130e-05,8.193368811224710372e-05,5.405940733030016436e-05,1.173347366094028532e-04,3.632652380521666688e-05,2.001744844638075427e-04,5.545085622004211970e-04,1.419277867536792442e-03,2.176484937768460165e-02,3.078661566745335608e-06,9.727198517591422369e-06,1.509236656222434955e-05,8.167481390020209131e-06,9.021766289768757538e-06,1.528652222125811055e-06,1.284663277273384932e-02,1.623788495052353939e-02,8.471658589173101939e-02,7.908607177975195413e-01,9.164147106393515888e-05,1.556481199920650151e-04,2.186192720720147946e-04,1.201823529418980202e-04,2.030868193493139552e-04,5.250616205803007634e-05
1.050259861986512638e-02,1.340300997940929890e-02,6.846257497482269305e-02,6.385193954190589993e-01,5.532762519500158428e-05,5.292044460269967600e-05,8.872792606368955161e-05,4.858859177735458688e-05,8.915682238303065021e-05,2.890225071959821182e-05,2.505826745750362457e-04,7.371655488675113574e-04,1.563327083998300492e-03,3.011924402572857540e-02,6.379832750198826476e-06,1.034176250011221551e-05,2.630742798758457205e-05,8.036444783653815595e-06,8.797735750484263922e-06,9.687695613117040559e-07,1.149442135834141503e-02,1.659828755850047480e-02,7.494963180485679499e-02,7.618270872296245555e-01,8.191919699414962992e-05,9.891421364804061972e-05,2.132150827524431061e-04,7.859525051925612591e-05,1.229324075311420737e-04,3.265509351383281104e-05
1.962322323103176183e-02,3.154755413602003400e-02,1.267452529675856254e-01,6.545848917212784279e-01,1.734399301450772297e-04,1.746037161943628571e-04,9.423086119062057636e-05,4.991746931397494696e-05,2.898722482759162025e-04,1.147314000588061202e-04,2.698193194266866797e-04,2.834266640029495764e-03,2.085862688335036498e-03,1.806554036506482011e-02,1.701097116040444960e-05,6.048106576133693358e-05,7.879726773701712489e-05,2.409932342059192066e-05,2.366961780239414933e-05,6.327415227962247262e-06,2.080491368107564160e-02,4.746456641009597771e-02,1.368433349952333511e-01,7.296043308983066744e-01,2.556748428276765794e-04,4.494004590318404521e-04,3.801104280974491097e-04,1.765552958770111032e-04,4.098317333561285773e-04,1.482126294767161640e-04
2.171319000863380921e-02,3.796950095677459336e-02,1.383347423393316566e-01,6.494609486179047098e-01,2.394255155873047623e-04,1.590014075966380050e-04,3.860708956577660068e-05,4.291630913006601447e-05,4.252056447620269778e-04,1.381808416406070156e-04,4.698368473921674007e-04,2.950496252692038669e-03,3.335247999503593123e-03,2.710850878963698765e-02,2.136801272720858559e-05,2.746028181529326409e-05,1.753368674755514437e-05,1.654872227571756573e-05,4.858864916877351532e-05,5.434893246389506942e-06,2.290921829586515732e-02,5.105106034836746215e-02,1.474808410063948860e-01,7.290495956726379401e-01,3.110992695647715571e-04,2.741631018708622883e-04,1.365978630251537488e-04,1.228567292104553832e-04,6.571559835541359012e-04,1.622553080839586105e-04
